EpochTime,DOA,Confidence,Strength
2882,357,10,-668
3122,310,18,-667
23739,118,178,-423
24031,79,72,-664
24476,62,65,-663
24908,83,61,-664
25347,115,176,-437
25819,115,176,-439
26230,69,53,-662
26679,85,93,-665
27079,83,51,-664
27532,114,176,-464
27970,115,175,-456
28435,116,175,-564
28997,77,76,-664
29445,79,48,-665
29739,117,173,-508
30176,116,173,-471
30597,116,174,-522
31059,75,69,-664
31525,76,44,-662
31923,117,174,-507
32383,117,170,-433
32791,115,171,-475
33220,67,71,-661
33655,85,74,-662
34087,112,179,-595
34511,111,178,-454
34975,110,176,-469
35389,57,67,-663
35851,77,70,-666
36294,75,94,-663
36712,101,179,-430
37138,99,187,-403
37591,86,66,-664
38035,79,82,-665
38462,72,62,-662
38907,94,194,-428
39347,95,189,-419
39775,96,184,-486
40207,89,72,-662
40647,69,68,-664
41071,92,176,-396
41531,93,192,-397
41971,97,163,-455
42391,65,71,-662
42835,70,65,-666
43276,97,152,-492
43719,96,148,-364
44155,95,154,-359
44583,76,59,-663
45042,82,79,-664
45453,87,89,-664
45903,93,167,-374
46347,93,158,-359
46763,71,69,-665
47204,78,84,-663
47614,83,84,-662
48074,93,158,-391
48525,93,158,-367
48955,92,158,-421
49391,91,76,-668
49834,76,63,-661
50267,71,82,-665
50710,91,156,-456
51131,90,154,-416
51573,88,151,-427
52011,88,151,-493
52427,88,151,-455
52890,87,151,-427
53291,87,149,-581
53732,86,53,-663
54188,77,72,-664
54614,87,141,-465
55102,88,137,-434
55508,88,136,-496
55941,68,59,-663
56391,86,64,-665
56812,85,127,-503
57255,85,128,-445
57691,86,128,-479
58125,65,61,-665
58565,83,71,-665
59004,86,131,-572
59434,86,129,-454
59842,85,125,-460
60313,73,96,-665
60771,80,66,-662
61172,85,60,-661
61602,85,126,-448
62050,85,127,-449
62490,96,82,-667
62938,87,74,-664
63367,65,71,-663
63812,88,130,-507
64250,85,126,-486
64663,83,125,-555
65135,84,77,-662
65535,78,59,-662
65977,86,125,-497
66434,86,123,-449
66847,85,122,-482
67327,63,85,-664
67759,71,85,-665
68169,84,115,-564
68627,83,113,-478
69050,83,111,-507
69478,70,77,-663
69927,71,83,-666
70359,69,68,-664
70823,83,114,-496
71228,83,116,-488
71670,96,74,-662
72091,74,74,-665
72542,88,59,-662
72995,83,111,-488
73435,83,112,-475
73835,84,115,-569
74311,61,68,-663
74735,69,59,-664
75165,83,113,-506
75619,83,112,-475
76043,83,112,-520
76487,65,67,-663
76895,71,81,-665
77363,83,114,-527
77771,83,114,-476
78204,82,114,-501
78687,69,82,-663
79083,72,96,-662
79541,82,125,-651
79975,82,126,-500
80403,81,127,-507
80879,80,121,-507
81275,79,111,-506
81719,79,104,-566
82159,68,43,-661
82587,86,80,-664
83059,73,88,-665
83468,79,132,-584
83911,76,124,-526
84351,74,112,-516
84783,74,110,-562
85219,71,114,-536
85667,71,129,-537
86071,87,59,-661
86535,72,83,-661
86964,81,67,-660
87398,69,132,-576
87828,68,143,-574
88278,68,156,-625
88723,64,70,-663
89114,80,80,-662
89582,71,157,-573
90004,69,148,-527
90438,67,144,-564
90885,67,70,-664
91297,81,60,-661
91759,69,144,-607
92211,68,139,-509
92619,66,131,-530
93085,78,67,-663
93521,79,53,-662
93957,98,93,-664
94391,65,130,-533
94850,64,131,-538
95256,76,82,-663
95711,88,60,-665
96147,92,57,-664
96571,67,151,-559
97015,65,131,-527
97467,62,119,-599
97888,80,64,-665
98299,76,66,-663
98771,61,123,-582
99199,60,117,-539
99635,60,113,-577
100091,68,52,-665
100510,69,75,-663
100964,59,124,-613
101369,57,122,-545
101825,56,117,-571
102238,84,76,-661
102671,90,71,-662
103131,76,75,-664
103567,59,127,-550
104005,58,107,-538
104436,62,65,-660
104842,78,56,-661
105305,72,77,-665
105768,53,99,-572
106187,51,101,-558
106632,50,103,-641
107075,87,65,-664
107499,85,67,-662
107935,51,111,-577
108375,48,105,-551
108791,44,100,-599
109267,74,76,-663
109699,74,72,-663
110127,47,124,-604
110551,45,121,-544
111009,42,114,-580
111443,63,55,-664
111856,103,95,-665
112300,42,152,-649
112734,43,150,-547
113183,41,141,-556
113599,41,129,-558
114067,43,125,-561
114479,44,124,-552
114916,43,127,-574
115372,83,54,-663
115787,81,61,-664
116285,81,73,-664
116687,47,137,-590
117119,47,129,-545
117559,42,118,-548
117987,38,118,-584
118427,36,128,-584
118859,37,129,-559
119311,37,128,-610
119733,63,50,-659
120169,81,60,-663
120624,40,137,-608
121023,42,134,-559
121486,44,133,-586
121931,69,97,-664
122359,78,71,-664
122785,34,111,-648
123218,36,114,-575
123652,39,116,-583
124100,73,65,-665
124539,62,57,-667
124989,59,64,-663
125415,29,88,-619
125839,29,94,-607
126303,80,75,-662
126688,66,84,-666
127128,67,56,-666
127607,26,90,-624
128027,25,89,-613
128474,25,87,-649
128896,82,66,-664
129320,50,64,-662
129779,20,106,-647
130224,20,109,-626
130685,22,109,-633
131083,74,91,-665
131531,85,92,-663
131966,15,123,-643
132393,14,128,-602
132846,15,135,-628
133259,77,59,-664
133704,63,100,-662
134158,91,76,-665
134577,14,109,-602
135019,14,116,-603
135450,77,70,-664
135897,65,78,-665
136351,78,74,-664
136771,16,105,-622
137201,13,105,-617
137651,13,97,-663
138059,65,53,-663
138516,105,77,-664
138920,15,95,-648
139360,13,92,-643
139830,10,91,-656
140243,75,101,-661
140707,78,74,-663
141156,9,102,-665
141564,9,100,-660
142026,6,95,-663
142452,67,78,-663
142888,86,91,-666
143318,357,114,-663
143761,358,120,-618
144227,1,120,-628
144655,94,95,-663
145064,91,66,-664
145483,79,91,-663
145955,352,120,-614
146415,352,129,-594
146831,352,128,-616
147259,351,126,-646
147703,80,77,-666
148135,79,68,-660
148626,98,83,-661
149007,346,122,-636
149440,344,134,-575
149895,347,148,-567
150323,352,142,-623
150745,346,132,-589
151154,345,141,-556
151596,67,63,-665
152079,84,76,-663
152495,82,72,-663
152959,339,147,-562
153371,342,153,-538
153794,346,153,-607
154263,78,70,-662
154691,84,63,-662
155127,339,111,-597
155562,340,111,-543
156004,340,112,-581
156439,74,74,-663
156883,70,64,-662
157315,339,119,-621
157755,336,123,-534
158191,333,127,-544
158615,79,75,-664
159052,67,77,-665
159468,84,84,-663
159951,336,161,-524
160377,336,165,-520
160795,72,64,-662
161244,69,74,-665
161676,80,74,-663
162108,328,166,-520
162530,327,170,-501
162987,328,170,-580
163405,73,94,-662
163855,70,90,-662
164301,329,187,-525
164715,328,186,-495
165163,327,188,-533
165611,68,73,-663
166024,82,85,-661
166474,326,205,-542
166943,326,210,-477
167371,325,206,-504
167795,73,74,-665
168239,64,94,-663
168675,74,61,-664
169109,319,208,-466
169534,319,217,-464
169959,87,92,-663
170412,83,83,-664
170845,69,96,-664
171307,319,216,-470
171719,319,222,-457
172191,319,219,-593
172589,51,77,-662
173047,76,66,-666
173491,318,226,-487
173927,316,227,-455
174349,316,228,-515
174759,71,68,-664
175215,79,73,-664
175635,312,218,-515
176066,312,221,-448
176607,312,221,-483
176971,71,88,-664
177403,67,50,-661
177839,311,236,-580
178263,309,232,-464
178709,306,223,-471
179171,304,217,-475
179586,76,79,-663
180039,62,74,-666
180467,103,89,-665
180911,94,66,-665
181348,306,221,-463
181762,306,226,-453
182195,306,218,-454
182651,306,187,-518
183087,305,170,-434
183536,304,176,-450
183937,91,72,-662
184407,62,65,-663
184851,75,60,-665
185267,297,274,-431
185702,297,287,-439
186145,82,65,-663
186579,65,59,-664
187005,84,64,-661
187450,294,275,-469
187859,295,271,-449
188311,297,276,-551
188767,78,71,-665
189199,94,64,-663
189636,299,243,-487
190071,296,250,-447
190498,294,254,-487
190947,90,76,-662
191384,68,97,-664
191824,295,242,-546
192258,293,218,-468
192705,289,195,-492
193132,61,66,-666
193568,71,58,-663
193994,298,232,-627
194442,290,207,-482
194921,290,191,-487
195327,78,52,-662
195750,77,57,-665
196172,99,80,-661
196632,294,190,-484
197079,294,181,-474
197519,81,57,-665
197938,90,71,-662
198378,84,53,-666
198816,287,167,-488
199225,286,165,-470
199677,284,166,-528
200088,70,74,-663
200560,75,71,-662
200999,285,162,-538
201439,286,146,-505
201890,283,117,-541
202296,68,50,-662
202727,55,75,-663
203170,278,145,-597
203630,275,138,-497
204068,276,139,-516
204483,74,86,-662
204933,90,89,-663
205372,64,71,-665
205826,274,139,-535
206260,271,123,-515
206670,269,90,-548
207123,67,86,-662
207571,92,63,-665
207978,84,79,-661
208427,280,115,-591
208866,279,93,-530
209295,276,107,-518
209735,273,136,-525
210168,271,168,-534
210616,273,176,-514
211038,270,190,-561
211479,59,79,-662
211923,73,62,-665
212331,270,191,-593
212762,275,176,-555
213217,270,139,-578
213655,63,86,-661
214119,81,99,-664
214537,72,72,-665
214955,274,151,-540
215419,270,128,-538
215850,66,62,-666
216306,63,84,-665
216739,74,65,-662
217166,257,158,-566
217603,267,161,-545
218047,59,90,-651
218485,61,71,-663
218887,74,59,-667
219351,263,150,-561
219782,273,131,-559
220227,256,164,-591
220648,78,67,-664
221099,80,81,-663
221563,252,202,-594
222007,259,180,-531
222417,262,200,-562
222836,75,106,-665
223269,86,72,-659
223703,70,73,-633
224179,256,111,-538
224556,263,133,-569
224996,77,54,-663
225460,72,53,-661
225884,77,74,-661
226351,245,137,-569
226768,252,140,-562
227199,80,89,-662
227667,75,85,-666
228091,82,59,-661
228535,247,105,-587
228983,232,136,-571
229388,207,68,-628
229833,79,71,-665
230276,66,72,-665
230706,253,195,-622
231123,244,137,-621
231579,234,187,-615
232024,56,82,-663
232444,79,64,-664
232879,84,79,-659
233319,229,243,-597
233787,240,191,-580
234223,84,61,-662
234648,90,98,-666
235087,83,60,-664
235523,236,53,-582
235919,244,104,-574
236411,91,81,-661
236856,74,62,-663
237228,83,73,-666
237696,50,71,-587
238119,241,136,-577
238563,239,200,-562
239000,240,173,-543
239423,243,143,-545
239892,245,136,-576
240320,64,71,-662
240763,73,81,-666
241198,75,70,-665
241640,234,251,-605
242075,235,162,-592
242507,228,230,-608
242943,193,87,-650
243385,216,103,-639
243820,240,163,-585
244249,219,58,-617
244691,66,91,-665
245115,81,76,-660
245587,213,43,-647
246002,242,155,-542
246438,244,144,-541
246876,70,71,-663
247307,83,53,-665
247752,71,69,-661
248171,216,56,-617
248623,244,176,-593
249047,65,62,-665
249471,69,56,-665
249955,100,91,-662
250344,247,186,-601
250811,233,276,-600
251243,74,66,-663
251660,68,72,-662
252123,74,56,-662
252575,245,190,-565
252997,245,159,-559
253424,182,54,-628
253853,85,71,-662
254299,99,68,-664
254742,238,167,-581
255163,243,149,-550
255589,243,174,-583
256054,67,56,-663
256499,72,74,-666
256943,227,154,-617
257347,236,116,-543
257799,236,126,-565
258247,70,76,-662
258661,78,90,-662
259117,59,81,-666
259555,39,61,-586
259977,35,106,-612
260419,75,69,-664
260859,79,56,-663
261262,174,55,-662
261716,234,89,-576
262171,233,108,-566
262601,67,65,-663
263030,85,87,-663
263473,77,54,-665
263903,234,150,-591
264340,234,123,-557
264778,228,107,-595
265239,72,70,-662
265652,79,53,-664
266108,233,131,-592
266532,237,139,-557
266979,231,164,-590
267415,81,69,-665
267827,72,74,-661
268303,68,79,-653
268727,45,95,-580
269156,42,79,-581
269603,71,61,-661
270023,68,76,-664
270475,82,61,-663
270903,246,100,-587
271343,224,85,-605
271795,70,64,-664
272247,67,57,-662
272631,81,79,-663
273090,240,128,-566
273498,236,102,-554
273941,47,43,-565
274392,63,131,-633
274827,62,71,-665
275294,79,71,-663
275697,94,68,-661
276143,241,147,-585
276595,242,113,-567
277035,229,103,-583
277465,206,252,-632
277885,222,103,-573
278335,234,155,-542
278791,88,54,-665
279217,52,62,-665
279655,70,97,-663
280056,331,214,-593
280531,333,148,-574
280967,49,102,-643
281391,70,85,-663
281797,71,106,-663
282254,230,179,-635
282690,194,323,-613
283144,209,277,-599
283587,69,56,-663
284012,59,84,-663
284455,220,151,-618
284865,236,135,-572
285325,222,116,-594
285736,78,73,-663
286199,77,82,-665
286635,90,64,-664
287049,233,159,-585
287528,214,234,-597
287954,69,82,-661
288366,85,71,-660
288831,66,73,-664
289250,226,210,-573
289692,222,183,-574
290117,86,74,-664
290571,74,85,-665
291015,75,72,-663
291444,228,215,-559
291862,233,175,-563
292278,208,115,-630
292763,63,69,-665
293192,89,78,-662
293625,202,190,-629
294035,218,210,-559
294503,225,223,-582
294927,81,96,-663
295373,84,85,-663
295798,200,71,-649
296240,223,194,-556
296691,223,159,-559
297111,76,73,-664
297570,68,56,-664
297958,89,62,-664
298415,209,169,-582
298883,212,238,-570
299279,77,67,-666
299751,67,92,-665
300170,76,72,-664
300595,226,249,-571
301063,228,205,-551
301483,223,194,-605
301939,62,88,-664
302371,77,86,-661
302792,217,197,-585
303228,223,169,-547
303682,221,158,-552
304107,213,153,-554
304547,212,186,-595
304979,76,97,-663
305423,76,62,-665
305871,73,55,-665
306283,225,129,-585
306751,224,119,-558
307157,213,107,-567
307597,216,107,-596
308053,216,122,-562
308483,213,124,-553
308913,68,66,-665
309347,68,86,-664
309784,61,57,-662
310227,210,45,-560
310639,46,48,-533
311101,49,61,-590
311535,92,56,-666
311977,71,67,-664
312407,50,70,-583
312835,214,53,-541
313283,214,58,-576
313754,51,94,-664
314167,86,107,-663
314603,206,133,-620
315039,211,123,-521
315475,212,123,-528
315935,62,83,-662
316355,81,90,-666
316770,72,96,-665
317220,214,125,-539
317655,217,112,-532
318082,83,79,-662
318515,81,70,-662
318961,75,73,-666
319440,212,112,-546
319847,213,108,-538
320279,209,96,-609
320710,78,57,-665
321150,70,63,-661
321587,214,87,-565
322035,216,93,-519
322441,214,93,-566
322895,83,64,-664
323318,79,41,-663
323769,219,71,-559
326603,207,38,-481
327039,205,52,-510
327487,88,96,-663
327931,77,88,-664
328367,201,88,-526
328799,205,83,-456
329224,200,100,-479
329678,92,87,-664
330116,90,86,-665
330530,74,58,-663
330972,198,106,-443
331392,198,122,-446
331867,69,77,-663
332311,82,82,-666
332721,77,67,-663
333146,192,121,-445
333603,189,122,-427
334029,187,121,-553
334475,69,88,-664
334905,92,73,-661
335337,169,152,-473
335791,161,133,-441
336219,156,151,-452
336667,148,152,-457
337094,143,150,-541
337515,72,79,-665
337966,74,64,-665
338391,70,97,-663
338853,132,195,-587
339279,130,202,-553
339683,126,197,-584
340151,123,185,-632
340599,118,162,-571
341027,113,166,-551
341463,72,39,-663
341889,100,56,-665
342367,65,67,-662
342773,83,128,-449
343207,79,130,-430
343631,77,131,-511
344095,81,80,-662
344547,81,85,-661
344960,66,116,-437
345379,65,112,-389
345851,63,109,-430
346279,79,58,-663
346739,74,57,-662
347150,51,127,-543
347591,48,138,-475
348015,42,136,-486
348435,67,72,-666
348915,77,57,-662
349316,73,80,-665
349751,27,96,-437
350199,21,75,-459
350615,68,96,-662
351094,74,85,-664
351516,61,77,-665
351934,328,147,-341
352387,324,162,-298
352825,322,153,-406
353271,66,92,-666
353708,71,71,-664
354135,305,226,-263
354583,302,211,-233
355011,298,199,-277
355451,69,52,-664
355867,78,87,-664
356343,275,212,-236
356771,275,209,-184
357191,275,201,-207
357611,59,78,-664
358060,70,58,-664
358501,276,181,-323
358959,278,179,-182
359391,279,173,-198
359827,97,81,-665
360259,74,73,-664
360679,90,97,-663
361131,261,191,-173
361579,261,188,-166
361722,261,188,-166
